User ID,Name,Email Address,Username,Date of Birth,Location,Membership Start Date,Membership End Date,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,Membership Duration (Days),Age,Days Since Membership Start,Gender__Female,Gender__Male,Plan__Annual,Plan__Monthly,Uses_Mobile,Uses_Desktop,Uses_Tablet,Uses_Smart TV,Genre_['Documentary'],Genre_['Horror'],Genre_['Comedy'],Genre_['Action'],Genre_['Drama'],Genre_['Sci-Fi'],Genre_['Romance'],Churned
1129,Jeffrey Harris,georgemullins@example.net,georgemullins,1937-07-23,Rossmouth,2024-02-07,2025-02-06,Visa,Auto-renew,Frequent,['Clothing'],['Drama'],['Smart TV'],Medium,3.7,6,365,88,349,False,True,True,False,0,0,0,1,0,0,0,0,1,0,0,0
1130,Ashley Mendoza,carolyn16@example.net,carolyn16,1937-10-12,West Thomas,2024-01-01,2024-12-31,Visa,Manual,Regular,['Electronics'],['Romance'],['Smart TV'],Low,4.9,7,365,88,386,True,False,False,True,0,0,0,1,0,0,0,0,0,0,1,1
1131,Paul Jones,changchristy@example.net,changchristy,1973-12-29,West Andrea,2024-02-05,2025-02-04,Amex,Manual,Frequent,['Clothing'],['Action'],['Smart TV'],High,3.6,8,365,52,351,True,False,True,False,0,0,0,1,0,0,0,1,0,0,0,0
1132,David Kramer,wrightjennifer@example.net,wrightjennifer,1984-04-02,East Ivan,2024-01-30,2025-01-29,Amex,Manual,Frequent,['Clothing'],['Sci-Fi'],['Smartphone'],Low,3.2,6,365,41,357,False,True,False,True,0,0,0,0,0,0,0,0,0,1,0,0
1133,Nichole Cobb,stephen50@example.com,stephen50,1943-03-27,East Kylestad,2024-01-09,2025-01-08,Visa,Manual,Occasional,['Books'],['Romance'],['Tablet'],Low,4.6,10,365,82,378,True,False,False,True,0,0,1,0,0,0,0,0,0,0,1,1
1134,Brooke Moore,rickyrobinson@example.com,rickyrobinson,1977-03-15,North Hannahton,2024-03-02,2025-03-02,Mastercard,Auto-renew,Regular,['Clothing'],['Comedy'],['Smart TV'],Low,3.6,2,365,48,325,True,False,False,True,0,0,0,1,0,0,1,0,0,0,0,0
1135,Margaret Harvey,emmawallace@example.com,emmawallace,1965-08-05,North Matthew,2024-01-03,2025-01-02,Visa,Auto-renew,Occasional,['Books'],['Drama'],['Smart TV'],High,4.3,2,365,60,384,False,True,True,False,0,0,0,1,0,0,0,0,1,0,0,1
1136,Carlos Myers,christinamiller@example.org,christinamiller,1952-09-18,Taylorburgh,2024-04-11,2025-04-11,Mastercard,Auto-renew,Occasional,['Electronics'],['Action'],['Smart TV'],Low,3.5,1,365,73,285,True,False,False,True,0,0,0,1,0,0,0,1,0,0,0,0
1137,Kathleen Lloyd,ryanbarron@example.org,ryanbarron,1988-04-27,Port Erichaven,2024-02-25,2025-02-24,Amex,Manual,Regular,['Clothing'],['Sci-Fi'],['Smart TV'],High,3.1,8,365,37,331,True,False,True,False,0,0,0,1,0,0,0,0,0,1,0,0
1138,Kevin Travis,brookemorales@example.net,brookemorales,1974-03-20,Garciafort,2024-02-08,2025-02-07,Amex,Manual,Regular,['Books'],['Action'],['Smartphone'],Low,4.0,6,365,51,348,False,True,False,True,0,0,0,0,0,0,0,1,0,0,0,0
1139,Thomas Russell,brian08@example.org,brian08,1991-03-23,Lake Margaretstad,2024-02-03,2025-02-02,Mastercard,Auto-renew,Regular,['Books'],['Comedy'],['Smartphone'],High,3.5,6,365,34,353,True,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0
1140,Gary White,lauramurray@example.com,lauramurray,1943-09-10,New Yolanda,2024-02-07,2025-02-06,Amex,Auto-renew,Frequent,['Books'],['Drama'],['Smart TV'],High,4.2,5,365,82,349,True,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0
1141,Penny Chavez,pcrawford@example.net,pcrawford,1946-10-21,Brittanyport,2024-02-14,2025-02-13,Visa,Auto-renew,Regular,['Books'],['Comedy'],['Smart TV'],Medium,4.5,4,365,79,342,True,False,True,False,0,0,0,1,0,0,1,0,0,0,0,0
1142,Michael Ponce,marshallryan@example.com,marshallryan,1995-05-16,Johntown,2024-03-20,2025-03-20,Visa,Auto-renew,Regular,['Books'],['Horror'],['Tablet'],High,4.3,7,365,30,307,False,True,True,False,0,0,1,0,0,1,0,0,0,0,0,0
1143,Kaitlyn Kelley,aobrien@example.net,aobrien,1964-03-13,East Christian,2024-01-11,2025-01-10,Mastercard,Auto-renew,Occasional,['Books'],['Action'],['Smartphone'],Low,4.0,4,365,61,376,True,False,False,True,0,0,0,0,0,0,0,1,0,0,0,1
1144,Lisa Oliver,laceywarren@example.net,laceywarren,1969-11-23,Ellisville,2024-01-26,2025-01-25,Amex,Manual,Regular,['Electronics'],['Documentary'],['Tablet'],Medium,3.7,7,365,56,361,False,True,False,True,0,0,1,0,1,0,0,0,0,0,0,0
1145,Corey Jennings,kevinwalsh@example.net,kevinwalsh,1939-07-31,Wardfort,2024-01-18,2025-01-17,Mastercard,Manual,Frequent,['Clothing'],['Documentary'],['Tablet'],High,4.4,0,365,86,369,False,True,False,True,0,0,1,0,1,0,0,0,0,0,0,1
1146,Debra Arroyo,gclayton@example.org,gclayton,1933-04-26,Stacieville,2024-01-12,2025-01-11,Mastercard,Auto-renew,Occasional,['Clothing'],['Drama'],['Smart TV'],Medium,4.5,0,365,92,375,False,True,True,False,0,0,0,1,0,0,0,0,1,0,0,1
1147,Joe Diaz,romeromadison@example.org,romeromadison,1968-02-22,Richardshire,2024-04-03,2025-04-03,Visa,Manual,Occasional,['Books'],['Sci-Fi'],['Tablet'],Medium,4.0,4,365,57,293,True,False,True,False,0,0,1,0,0,0,0,0,0,1,0,0
1148,Tracy Davis,ngreen@example.com,ngreen,1966-06-03,West Matthew,2024-04-06,2025-04-06,Mastercard,Manual,Regular,['Clothing'],['Sci-Fi'],['Tablet'],High,4.4,10,365,59,290,False,True,True,False,0,0,1,0,0,0,0,0,0,1,0,0
1149,Doris Wilson,sararoberson@example.org,sararoberson,1981-03-03,Pittmanbury,2024-03-22,2025-03-22,Amex,Auto-renew,Regular,['Clothing'],['Documentary'],['Smartphone'],Medium,3.8,10,365,44,305,False,True,False,True,0,0,0,0,1,0,0,0,0,0,0,0
1150,Patricia Miller,micheleramirez@example.net,micheleramirez,1943-03-29,Lowefort,2024-03-13,2025-03-13,Amex,Manual,Occasional,['Books'],['Documentary'],['Tablet'],Medium,4.1,6,365,82,314,True,False,False,True,0,0,1,0,1,0,0,0,0,0,0,0
1151,Robin Jackson,kmorrison@example.org,kmorrison,1979-07-03,New Gavinhaven,2024-03-07,2025-03-07,Visa,Manual,Occasional,['Books'],['Sci-Fi'],['Smart TV'],High,4.9,3,365,46,320,False,True,True,False,0,0,0,1,0,0,0,0,0,1,0,0
1152,Luke Johnson,hansenbrett@example.net,hansenbrett,2005-04-21,Lake Sherriberg,2024-01-14,2025-01-13,Visa,Auto-renew,Frequent,['Books'],['Horror'],['Smartphone'],High,4.1,7,365,20,373,True,False,True,False,0,0,0,0,0,1,0,0,0,0,0,1
1153,Julie Daniels,brandyburton@example.org,brandyburton,1953-04-12,North Eric,2024-03-03,2025-03-03,Visa,Auto-renew,Frequent,['Books'],['Sci-Fi'],['Smart TV'],High,3.5,1,365,72,324,False,True,True,False,0,0,0,1,0,0,0,0,0,1,0,0
1154,Cassandra Leonard,sean54@example.org,sean54,1987-09-13,Lake Johnville,2024-01-24,2025-01-23,Visa,Auto-renew,Regular,['Electronics'],['Drama'],['Smartphone'],Low,5.0,0,365,38,363,False,True,False,True,0,0,0,0,0,0,0,0,1,0,0,0
1155,Emily Castro,uwatts@example.net,uwatts,1983-11-23,South Scottshire,2024-02-13,2025-02-12,Visa,Auto-renew,Regular,['Books'],['Horror'],['Smartphone'],High,4.6,2,365,42,343,False,True,True,False,0,0,0,0,0,1,0,0,0,0,0,0
1156,George James,kblack@example.net,kblack,1936-09-03,Blackside,2024-03-09,2025-03-09,Mastercard,Auto-renew,Occasional,['Books'],['Drama'],['Smartphone'],Low,4.5,0,365,89,318,True,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0
1157,Sandra Flores,christopher45@example.net,christopher45,1964-04-21,East Richardhaven,2024-02-03,2025-02-02,Mastercard,Manual,Occasional,['Books'],['Action'],['Smartphone'],High,3.1,2,365,61,353,True,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0
1158,Kathleen Reynolds,bhill@example.org,bhill,1952-12-10,New Timothystad,2024-01-30,2025-01-29,Amex,Auto-renew,Frequent,['Electronics'],['Horror'],['Tablet'],Low,4.6,10,365,73,357,True,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0
1159,Frederick Wright,hhenry@example.org,hhenry,1968-01-13,Mcbridechester,2024-02-01,2025-01-31,Mastercard,Manual,Frequent,['Electronics'],['Documentary'],['Smart TV'],Medium,3.7,8,365,57,355,False,True,False,True,0,0,0,1,1,0,0,0,0,0,0,0
1160,Barbara Harper DDS,austinestrada@example.net,austinestrada,2004-02-17,Bryanmouth,2024-02-23,2025-02-22,Mastercard,Manual,Frequent,['Books'],['Romance'],['Smart TV'],Medium,4.5,9,365,21,333,False,True,True,False,0,0,0,1,0,0,0,0,0,0,1,0
1161,Parker May,piercehector@example.org,piercehector,1946-01-21,East Jackton,2024-01-11,2025-01-10,Mastercard,Auto-renew,Frequent,['Clothing'],['Comedy'],['Smartphone'],Low,3.9,5,365,79,376,True,False,False,True,0,0,0,0,0,0,1,0,0,0,0,1
1162,Bryan Bolton,carl18@example.net,carl18,1974-02-26,North Toni,2024-03-03,2025-03-03,Amex,Manual,Regular,['Electronics'],['Comedy'],['Tablet'],High,4.4,10,365,51,324,True,False,False,True,0,0,1,0,0,0,1,0,0,0,0,0
1163,Victoria Anderson,sanchezsherry@example.org,sanchezsherry,1967-07-16,North Randallfort,2024-01-12,2025-01-11,Visa,Auto-renew,Occasional,['Books'],['Action'],['Tablet'],Low,4.9,0,365,58,375,False,True,False,True,0,0,1,0,0,0,0,1,0,0,0,1
1164,Julie Riley,dprice@example.org,dprice,1957-05-27,South Kim,2024-03-30,2025-03-30,Amex,Auto-renew,Frequent,['Books'],['Drama'],['Smartphone'],Low,3.9,6,365,68,297,True,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0
1165,Christine Moore,keith59@example.org,keith59,1987-01-17,Youngland,2024-01-16,2025-01-15,Mastercard,Manual,Occasional,['Electronics'],['Documentary'],['Smart TV'],High,4.2,9,365,38,371,True,False,False,True,0,0,0,1,1,0,0,0,0,0,0,1
1166,Christopher Johnson,ashley32@example.org,ashley32,1988-09-14,Reedtown,2024-01-10,2025-01-09,Visa,Manual,Frequent,['Clothing'],['Comedy'],['Smart TV'],Low,4.6,9,365,37,377,True,False,False,True,0,0,0,1,0,0,1,0,0,0,0,1
1167,Jason Ward,klopez@example.net,klopez,1972-04-29,Andrewmouth,2024-01-20,2025-01-19,Visa,Manual,Regular,['Books'],['Horror'],['Smartphone'],Medium,4.9,7,365,53,367,True,False,True,False,0,0,0,0,0,1,0,0,0,0,0,1
1168,Michelle Robinson,anna10@example.org,anna10,1934-03-31,Kevinchester,2024-02-25,2025-02-24,Mastercard,Auto-renew,Regular,['Clothing'],['Sci-Fi'],['Smartphone'],Medium,4.2,2,365,91,331,True,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0
1169,Brianna Drake,vickierobinson@example.com,vickierobinson,1984-12-10,Nguyenberg,2024-03-11,2025-03-11,Mastercard,Auto-renew,Occasional,['Electronics'],['Documentary'],['Smart TV'],Medium,4.2,9,365,41,316,True,False,True,False,0,0,0,1,1,0,0,0,0,0,0,0
1170,Sarah Mosley,fhughes@example.com,fhughes,2000-10-15,Harmonton,2024-02-22,2025-02-21,Visa,Manual,Regular,['Books'],['Documentary'],['Smartphone'],Medium,4.0,0,365,25,334,False,True,True,False,0,0,0,0,1,0,0,0,0,0,0,0
1171,Christopher Johnson,leonardharvey@example.org,leonardharvey,1957-09-27,Steinshire,2024-01-29,2025-01-28,Amex,Manual,Frequent,['Electronics'],['Horror'],['Smartphone'],Low,4.4,1,365,68,358,True,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0
1172,Michelle West,normanjermaine@example.com,normanjermaine,1946-07-17,Joneshaven,2024-01-29,2025-01-28,Mastercard,Manual,Frequent,['Books'],['Action'],['Smart TV'],Medium,4.6,7,365,79,358,False,True,True,False,0,0,0,1,0,0,0,1,0,0,0,0
1173,Crystal Gomez,xrodriguez@example.net,xrodriguez,1973-11-29,Contrerasshire,2024-03-09,2025-03-09,Amex,Auto-renew,Frequent,['Books'],['Drama'],['Tablet'],Low,3.8,2,365,52,318,True,False,False,True,0,0,1,0,0,0,0,0,1,0,0,0
1174,Jennifer Pham,jonesalbert@example.net,jonesalbert,1940-01-26,Williamsport,2024-02-02,2025-02-01,Mastercard,Auto-renew,Frequent,['Clothing'],['Romance'],['Smart TV'],Medium,3.8,3,365,85,354,False,True,False,True,0,0,0,1,0,0,0,0,0,0,1,0
1175,Michael Smith,rrobles@example.org,rrobles,1982-09-16,Murphybury,2024-03-20,2025-03-20,Mastercard,Auto-renew,Occasional,['Electronics'],['Romance'],['Smartphone'],Low,3.8,1,365,43,307,True,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0
1176,Mr. Corey Martin,hollandjustin@example.net,hollandjustin,1986-12-10,East David,2024-03-17,2025-03-17,Mastercard,Manual,Regular,['Electronics'],['Action'],['Tablet'],High,3.9,6,365,39,310,False,True,True,False,0,0,1,0,0,0,0,1,0,0,0,0
1177,Dominique Barnett,fmoore@example.net,fmoore,2005-01-05,Sandersville,2024-03-04,2025-03-04,Amex,Auto-renew,Regular,['Clothing'],['Documentary'],['Tablet'],High,3.1,9,365,20,323,False,True,False,True,0,0,1,0,1,0,0,0,0,0,0,0
1178,Alexandra French,susangay@example.org,susangay,1961-09-20,Port David,2024-02-05,2025-02-04,Amex,Manual,Occasional,['Clothing'],['Comedy'],['Smartphone'],High,3.8,9,365,64,351,True,False,False,True,0,0,0,0,0,0,1,0,0,0,0,0
1179,Sandy Garcia,nsoto@example.org,nsoto,1988-12-13,East Danielstad,2024-01-08,2025-01-07,Amex,Manual,Regular,['Electronics'],['Action'],['Smart TV'],Low,4.9,5,365,37,379,True,False,True,False,0,0,0,1,0,0,0,1,0,0,0,1
1180,Richard Morales,shaneandrade@example.com,shaneandrade,1992-07-30,Brettburgh,2024-01-06,2025-01-05,Mastercard,Auto-renew,Frequent,['Electronics'],['Comedy'],['Smart TV'],Medium,4.0,6,365,33,381,True,False,True,False,0,0,0,1,0,0,1,0,0,0,0,1
1181,Martha Douglas,brian63@example.net,brian63,1997-05-04,East Ashley,2024-04-14,2025-04-14,Visa,Auto-renew,Regular,['Books'],['Romance'],['Smart TV'],Low,3.9,7,365,28,282,True,False,False,True,0,0,0,1,0,0,0,0,0,0,1,0
1182,John Campbell,anthonyjones@example.org,anthonyjones,1959-02-09,Juliemouth,2024-04-07,2025-04-07,Mastercard,Manual,Occasional,['Electronics'],['Romance'],['Tablet'],Low,3.1,9,365,66,289,True,False,True,False,0,0,1,0,0,0,0,0,0,0,1,0
1183,Michael Patton,jennifermiller@example.org,jennifermiller,1969-07-21,Annaville,2024-02-19,2025-02-18,Visa,Auto-renew,Regular,['Electronics'],['Drama'],['Smartphone'],Low,4.1,5,365,56,337,False,True,False,True,0,0,0,0,0,0,0,0,1,0,0,0
1184,Emma Martinez,kerri32@example.org,kerri32,1970-10-23,Oliviaberg,2024-03-28,2025-03-28,Visa,Auto-renew,Frequent,['Books'],['Horror'],['Tablet'],Low,3.1,8,365,55,299,True,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0
1185,Kristopher Miller,jessicahernandez@example.com,jessicahernandez,1980-06-11,West Peterburgh,2024-01-01,2024-12-31,Mastercard,Manual,Occasional,['Clothing'],['Sci-Fi'],['Smart TV'],High,3.1,3,365,45,386,True,False,True,False,0,0,0,1,0,0,0,0,0,1,0,1
1186,Antonio Chavez,vjohnson@example.net,vjohnson,1991-10-03,New Erinchester,2024-01-13,2025-01-12,Visa,Auto-renew,Frequent,['Electronics'],['Comedy'],['Smart TV'],High,3.1,4,365,34,374,True,False,False,True,0,0,0,1,0,0,1,0,0,0,0,1
1187,Jordan Wallace,guerrerosheri@example.org,guerrerosheri,1937-11-13,Coxfurt,2024-03-29,2025-03-29,Mastercard,Manual,Occasional,['Clothing'],['Action'],['Smartphone'],High,4.3,2,365,88,298,True,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0
1188,Alexander Pearson,heather26@example.net,heather26,1949-05-16,Manuelview,2024-01-13,2025-01-12,Amex,Manual,Frequent,['Electronics'],['Romance'],['Smart TV'],Low,3.9,7,365,76,374,False,True,False,True,0,0,0,1,0,0,0,0,0,0,1,1
1189,Daniel Allen,amy73@example.com,amy73,1984-03-17,Lake Lindsey,2024-01-14,2025-01-13,Mastercard,Auto-renew,Occasional,['Books'],['Documentary'],['Tablet'],Low,4.6,1,365,41,373,False,True,False,True,0,0,1,0,1,0,0,0,0,0,0,1
1190,Bryan Martin,hunterthomas@example.org,hunterthomas,1992-12-07,Hernandezmouth,2024-03-16,2025-03-16,Visa,Auto-renew,Occasional,['Clothing'],['Drama'],['Smart TV'],Medium,3.3,2,365,33,311,False,True,True,False,0,0,0,1,0,0,0,0,1,0,0,0
1191,Wyatt Li,rwest@example.org,rwest,1936-10-09,New Stephen,2024-04-07,2025-04-07,Mastercard,Manual,Frequent,['Books'],['Action'],['Smartphone'],Low,3.9,10,365,89,289,True,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0
1192,Sean Berry,natalie27@example.com,natalie27,2002-06-21,Smithhaven,2024-02-15,2025-02-14,Mastercard,Auto-renew,Occasional,['Clothing'],['Romance'],['Smart TV'],Medium,3.9,8,365,23,341,True,False,True,False,0,0,0,1,0,0,0,0,0,0,1,0
1193,Laura Vega,zwilliams@example.net,zwilliams,1982-03-12,Samuelstad,2024-01-24,2025-01-23,Amex,Manual,Frequent,['Electronics'],['Action'],['Smart TV'],Low,3.8,6,365,43,363,True,False,True,False,0,0,0,1,0,0,0,1,0,0,0,0
1194,Lori Garcia MD,matthewjackson@example.net,matthewjackson,1982-08-22,South Marcusland,2024-03-24,2025-03-24,Mastercard,Auto-renew,Regular,['Books'],['Comedy'],['Smartphone'],Medium,3.8,1,365,43,303,False,True,False,True,0,0,0,0,0,0,1,0,0,0,0,0
1195,Jenna Martinez,martin73@example.com,martin73,1978-12-13,Markton,2024-01-04,2025-01-03,Amex,Manual,Regular,['Electronics'],['Comedy'],['Tablet'],Medium,4.8,1,365,47,383,False,True,False,True,0,0,1,0,0,0,1,0,0,0,0,1
1196,Clinton Greene,aaron27@example.com,aaron27,1965-08-22,Johnfurt,2024-01-21,2025-01-20,Visa,Manual,Regular,['Books'],['Horror'],['Smartphone'],Low,4.1,10,365,60,366,True,False,False,True,0,0,0,0,0,1,0,0,0,0,0,1
1197,Patrick Perez,bpatterson@example.net,bpatterson,1988-04-16,Dawnchester,2024-01-15,2025-01-14,Amex,Manual,Regular,['Clothing'],['Documentary'],['Smart TV'],Medium,4.9,6,365,37,372,False,True,False,True,0,0,0,1,1,0,0,0,0,0,0,1
1198,Tiffany Oneill,xturner@example.org,xturner,1937-08-29,Douglasbury,2024-02-12,2025-02-11,Amex,Auto-renew,Occasional,['Clothing'],['Drama'],['Smart TV'],High,4.1,2,365,88,344,True,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0
1199,Tammy Jarvis,cruztodd@example.org,cruztodd,1976-11-30,Matthewbury,2024-03-25,2025-03-25,Amex,Auto-renew,Frequent,['Books'],['Comedy'],['Smart TV'],High,3.4,5,365,49,302,True,False,False,True,0,0,0,1,0,0,1,0,0,0,0,0
1200,Joseph Taylor,brooksaudrey@example.com,brooksaudrey,1988-12-03,Port Michaelmouth,2024-02-16,2025-02-15,Visa,Auto-renew,Frequent,['Books'],['Romance'],['Smartphone'],Medium,4.7,2,365,37,340,True,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0
1201,Jessica Chambers,christopher10@example.org,christopher10,1990-10-27,Kennedyview,2024-01-13,2025-01-12,Mastercard,Auto-renew,Occasional,['Electronics'],['Documentary'],['Smart TV'],Medium,4.0,2,365,35,374,True,False,False,True,0,0,0,1,1,0,0,0,0,0,0,1
1202,Benjamin Harvey,amy83@example.net,amy83,1968-11-07,West Timothy,2024-02-16,2025-02-15,Visa,Manual,Occasional,['Clothing'],['Documentary'],['Smartphone'],Low,3.6,2,365,57,340,False,True,True,False,0,0,0,0,1,0,0,0,0,0,0,0
1203,Robert Harmon,elizabethkhan@example.org,elizabethkhan,1941-01-03,Jamesshire,2024-03-12,2025-03-12,Mastercard,Auto-renew,Regular,['Electronics'],['Romance'],['Smart TV'],Medium,3.1,3,365,84,315,False,True,False,True,0,0,0,1,0,0,0,0,0,0,1,0
1204,Andrew Smith,nwilliams@example.org,nwilliams,2004-08-17,East Christophertown,2024-03-02,2025-03-02,Mastercard,Manual,Frequent,['Clothing'],['Documentary'],['Tablet'],High,3.8,5,365,21,325,True,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0
1205,Sean Fitzgerald,simmonselizabeth@example.net,simmonselizabeth,1988-09-27,Port Scott,2024-02-21,2025-02-20,Visa,Auto-renew,Frequent,['Electronics'],['Comedy'],['Smartphone'],Medium,4.3,1,365,37,335,False,True,False,True,0,0,0,0,0,0,1,0,0,0,0,0
1206,Alexander Anderson,lunderwood@example.net,lunderwood,1943-09-17,Carlland,2024-03-25,2025-03-25,Mastercard,Auto-renew,Regular,['Books'],['Sci-Fi'],['Smartphone'],Low,4.4,3,365,82,302,True,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0
1207,Jonathan Smith,cynthiasummers@example.net,cynthiasummers,1968-04-21,Lake Jeremystad,2024-03-28,2025-03-28,Amex,Auto-renew,Regular,['Electronics'],['Horror'],['Tablet'],High,3.2,7,365,57,299,True,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0
1208,James Wallace,justinwilson@example.com,justinwilson,1998-08-12,Jennatown,2024-01-20,2025-01-19,Amex,Auto-renew,Occasional,['Books'],['Horror'],['Tablet'],High,4.2,2,365,27,367,False,True,False,True,0,0,1,0,0,1,0,0,0,0,0,1
1209,Andrew Moore,maldonadoashley@example.net,maldonadoashley,1936-07-03,Hernandezchester,2024-02-22,2025-02-21,Visa,Auto-renew,Occasional,['Clothing'],['Comedy'],['Smartphone'],High,3.8,7,365,89,334,True,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0
1210,Carmen Frazier,powersdavid@example.com,powersdavid,1994-08-19,North Sheriborough,2024-01-19,2025-01-18,Amex,Auto-renew,Frequent,['Electronics'],['Comedy'],['Tablet'],High,4.9,1,365,31,368,False,True,True,False,0,0,1,0,0,0,1,0,0,0,0,1
1211,Leah Lee,kaylamckee@example.net,kaylamckee,1960-12-26,East Jessicabury,2024-01-03,2025-01-02,Amex,Manual,Frequent,['Electronics'],['Horror'],['Smart TV'],High,4.1,4,365,65,384,False,True,True,False,0,0,0,1,0,1,0,0,0,0,0,1
1212,Edward Miller,jeffrey42@example.net,jeffrey42,1945-12-30,Aaronfort,2024-03-14,2025-03-14,Amex,Manual,Occasional,['Books'],['Sci-Fi'],['Smart TV'],High,4.5,4,365,80,313,False,True,True,False,0,0,0,1,0,0,0,0,0,1,0,0
1213,Holly Moreno,stokesandrew@example.com,stokesandrew,1942-07-20,Bestmouth,2024-03-28,2025-03-28,Amex,Auto-renew,Regular,['Books'],['Romance'],['Smart TV'],Medium,3.8,9,365,83,299,False,True,True,False,0,0,0,1,0,0,0,0,0,0,1,0
1214,Joseph Phillips,allisonpalmer@example.com,allisonpalmer,1997-08-11,Lake April,2024-02-22,2025-02-21,Mastercard,Auto-renew,Occasional,['Electronics'],['Drama'],['Smartphone'],High,4.2,6,365,28,334,False,True,False,True,0,0,0,0,0,0,0,0,1,0,0,0
1215,Christy Johnson,bradley65@example.com,bradley65,1961-01-08,East Erin,2024-01-18,2025-01-17,Visa,Auto-renew,Occasional,['Books'],['Drama'],['Tablet'],Medium,3.4,2,365,64,369,True,False,False,True,0,0,1,0,0,0,0,0,1,0,0,1
1216,Christopher Christensen,lindseyharris@example.net,lindseyharris,1999-08-13,Catherineshire,2024-01-13,2025-01-12,Mastercard,Manual,Occasional,['Electronics'],['Romance'],['Tablet'],Medium,3.9,1,365,26,374,True,False,False,True,0,0,1,0,0,0,0,0,0,0,1,1
1217,William Hines,huntdaniel@example.com,huntdaniel,1994-02-08,Jacquelineshire,2024-01-03,2025-01-02,Amex,Manual,Regular,['Electronics'],['Comedy'],['Smartphone'],High,4.0,3,365,31,384,True,False,False,True,0,0,0,0,0,0,1,0,0,0,0,1
1218,Joel Garner,michaelespinoza@example.org,michaelespinoza,1969-10-31,Alexanderside,2024-02-08,2025-02-07,Visa,Manual,Occasional,['Clothing'],['Horror'],['Smartphone'],Low,3.5,0,365,56,348,False,True,False,True,0,0,0,0,0,1,0,0,0,0,0,0
1219,George Jones,flandry@example.org,flandry,1936-08-02,Arellanomouth,2024-03-27,2025-03-27,Amex,Auto-renew,Regular,['Clothing'],['Comedy'],['Smartphone'],Low,4.4,8,365,89,300,False,True,False,True,0,0,0,0,0,0,1,0,0,0,0,0
1220,Reginald Smith,bbell@example.org,bbell,1966-06-03,West Samuelfort,2024-03-20,2025-03-20,Mastercard,Manual,Occasional,['Clothing'],['Action'],['Smartphone'],Low,4.7,1,365,59,307,True,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0
1221,Alexander Whitaker,smithamy@example.net,smithamy,1964-04-12,South Caitlin,2024-01-15,2025-01-14,Visa,Auto-renew,Frequent,['Clothing'],['Action'],['Smartphone'],Medium,3.5,2,365,61,372,False,True,True,False,0,0,0,0,0,0,0,1,0,0,0,1
1222,Jacob Stone,jhall@example.com,jhall,2006-02-20,New Pamela,2024-04-14,2025-04-14,Visa,Manual,Regular,['Clothing'],['Sci-Fi'],['Smartphone'],Low,3.2,3,365,19,282,False,True,False,True,0,0,0,0,0,0,0,0,0,1,0,0
1223,Leslie Johnson,alec37@example.org,alec37,1944-05-12,Lake Alexandraborough,2024-03-08,2025-03-08,Mastercard,Manual,Regular,['Electronics'],['Horror'],['Smartphone'],Low,3.8,7,365,81,319,False,True,False,True,0,0,0,0,0,1,0,0,0,0,0,0
1224,Becky Wilson,stephennewman@example.net,stephennewman,1966-11-05,Maldonadoshire,2024-03-12,2025-03-12,Visa,Manual,Frequent,['Books'],['Romance'],['Tablet'],High,4.2,8,365,59,315,False,True,False,True,0,0,1,0,0,0,0,0,0,0,1,0
